Date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2023-04-23 02:00:00,2,206.95,0.01,0.24,84.4,0.64,0.5,0.51,0.77
2023-04-23 03:00:00,2,206.95,0,0.22,79.39,0.52,0.5,0.51,0.66
2023-04-23 04:00:00,2,206.95,0,0.22,76.53,0.39,0.5,0.51,0.4
2023-04-23 05:00:00,2,210.29,0,0.24,75.1,0.28,0.5,0.51,0.21
2023-04-23 06:00:00,2,213.62,0,0.26,72.24,0.19,0.5,0.52,0.1
2023-04-23 07:00:00,2,213.62,0,0.26,65.8,0.08,0.53,0.55,0.04
2023-04-23 08:00:00,1,216.96,0,0.24,57.22,0.03,0.54,0.55,0.09
2023-04-23 09:00:00,1,216.96,0,0.24,50.07,0.03,0.55,0.56,0.23
2023-04-23 10:00:00,1,216.96,0,0.23,43.99,0.03,0.56,0.57,0.32
2023-04-23 11:00:00,1,216.96,0,0.24,40.41,0.04,0.58,0.59,0.36
2023-04-23 12:00:00,1,216.96,0,0.27,38.62,0.06,0.63,0.64,0.38
2023-04-23 13:00:00,1,216.96,0,0.33,43.63,0.11,0.74,0.74,0.32
2023-04-23 14:00:00,1,216.96,0.01,0.41,44.35,0.13,0.78,0.8,0.32
2023-04-23 15:00:00,1,216.96,0.03,0.43,47.92,0.14,0.79,0.81,0.18
2023-04-23 16:00:00,2,216.96,0.04,0.34,61.51,0.28,0.93,0.98,0.49
2023-04-23 17:00:00,2,216.96,0.05,0.29,66.52,0.32,0.98,1.03,0.73
2023-04-23 18:00:00,2,213.62,0.06,0.28,65.8,0.26,0.91,0.96,0.82
2023-04-23 19:00:00,2,213.62,0.04,0.22,89.41,0.95,0.71,0.75,1.61
2023-04-23 20:00:00,2,210.29,0.03,0.19,94.41,1.01,0.5,0.53,1.92
2023-04-23 21:00:00,2,208.62,0.02,0.17,94.41,0.89,0.5,0.52,1.92
2023-04-23 22:00:00,2,208.62,0.02,0.16,95.84,0.92,0.5,0.51,1.61
2023-04-23 23:00:00,2,208.62,0.02,0.16,98.71,0.97,0.5,0.51,1.19
2023-04-24 00:00:00,2,208.62,0.02,0.17,98.71,0.98,0.5,0.52,0.97
2023-04-24 01:00:00,2,208.62,0.01,0.22,97.27,0.98,0.5,0.52,0.93
2023-04-24 02:00:00,2,208.62,0.01,0.3,92.98,0.97,0.5,0.52,0.95
2023-04-24 03:00:00,2,208.62,0,0.33,90.84,0.95,0.5,0.52,0.98
2023-04-24 04:00:00,2,210.29,0,0.35,88.69,0.86,0.54,0.56,0.97
2023-04-24 05:00:00,2,210.29,0,0.35,84.4,0.72,0.55,0.57,0.91
2023-04-24 06:00:00,2,211.95,0,0.33,81.54,0.57,0.55,0.58,0.83
2023-04-24 07:00:00,2,211.95,0,0.31,78.68,0.44,0.62,0.65,0.68
2023-04-24 08:00:00,2,211.95,0,0.3,75.82,0.33,0.7,0.74,0.42
2023-04-24 09:00:00,2,211.95,0,0.29,73.67,0.28,0.76,0.8,0.3
2023-04-24 10:00:00,2,213.62,0,0.29,72.24,0.29,0.81,0.84,0.43
2023-04-24 11:00:00,2,213.62,0,0.28,72.24,0.27,0.84,0.87,0.42
2023-04-24 12:00:00,2,213.62,0,0.26,72.96,0.25,0.85,0.87,0.36
2023-04-24 13:00:00,2,213.62,0,0.27,71.53,0.23,0.76,0.77,0.3
2023-04-24 14:00:00,2,211.95,0.01,0.34,67.95,0.18,0.6,0.62,0.27
2023-04-24 15:00:00,2,210.29,0.03,0.38,65.09,0.12,0.5,0.52,0.19
2023-04-24 16:00:00,2,211.95,0.03,0.35,67.95,0.13,0.5,0.52,0.21
2023-04-24 17:00:00,2,210.29,0.04,0.27,72.24,0.18,0.5,0.52,0.28
2023-04-24 18:00:00,2,210.29,0.04,0.21,73.67,0.2,0.5,0.52,0.28
2023-04-24 19:00:00,2,208.62,0.02,0.17,80.82,0.21,0.5,0.52,0.34
2023-04-24 20:00:00,2,208.62,0.02,0.14,85.12,0.19,0.5,0.52,0.43
2023-04-24 21:00:00,2,208.62,0.02,0.13,87.26,0.17,0.5,0.52,0.51
2023-04-24 22:00:00,2,210.29,0.01,0.12,90.12,0.16,0.5,0.52,0.65
2023-04-24 23:00:00,2,210.29,0.01,0.13,90.84,0.16,0.5,0.51,0.73
2023-04-25 00:00:00,2,208.62,0.01,0.13,90.12,0.15,0.5,0.51,0.74
2023-04-25 01:00:00,2,208.62,0.01,0.18,84.4,0.14,0.5,0.51,0.55
2023-04-25 02:00:00,2,206.95,0,0.2,77.25,0.12,0.5,0.51,0.24
2023-04-25 03:00:00,2,206.95,0,0.19,72.96,0.1,0.5,0.51,0.14
2023-04-25 04:00:00,2,208.62,0,0.18,71.53,0.13,0.5,0.51,0.24
2023-04-25 05:00:00,2,210.29,0,0.19,70.81,0.16,0.5,0.51,0.35
2023-04-25 06:00:00,2,210.29,0,0.2,68.66,0.17,0.5,0.51,0.36
2023-04-25 07:00:00,2,210.29,0,0.17,65.09,0.14,0.5,0.5,0.36
2023-04-25 08:00:00,2,210.29,0,0.15,60.08,0.1,0.5,0.5,0.38
2023-04-25 09:00:00,1,210.29,0,0.13,56.51,0.07,0.5,0.5,0.41
2023-04-25 10:00:00,1,210.29,0,0.12,52.93,0.05,0.5,0.5,0.43
2023-04-25 11:00:00,1,210.29,0,0.12,50.78,0.04,0.5,0.5,0.42
2023-04-25 12:00:00,1,210.29,0,0.14,47.92,0.04,0.5,0.5,0.41
2023-04-25 13:00:00,1,211.95,0,0.26,45.78,0.06,0.5,0.5,0.38
2023-04-25 14:00:00,1,213.62,0,0.5,43.27,0.07,0.5,0.5,0.31
2023-04-25 15:00:00,1,213.62,0.01,0.43,43.63,0.05,0.5,0.5,0.1
2023-04-25 16:00:00,1,213.62,0.01,0.17,53.64,0.08,0.5,0.5,0.05
2023-04-25 17:00:00,1,211.95,0.01,0.11,52.21,0.1,0.5,0.5,0.04
2023-04-25 18:00:00,2,211.95,0.01,0.08,60.08,0.12,0.5,0.5,0.03
2023-04-25 19:00:00,2,211.95,0.01,0.06,63.66,0.12,0.5,0.5,0.01
2023-04-25 20:00:00,1,210.29,0.01,0.05,55.79,0.11,0.5,0.5,0.01
2023-04-25 21:00:00,1,210.29,0.01,0.04,54.36,0.11,0.5,0.5,0.01
2023-04-25 22:00:00,1,206.95,0.01,0.04,57.94,0.12,0.5,0.5,0.01
2023-04-25 23:00:00,2,206.95,0.01,0.05,62.23,0.12,0.5,0.5,0.02
2023-04-26 00:00:00,2,205.28,0.01,0.06,64.37,0.11,0.5,0.5,0.02
2023-04-26 01:00:00,2,205.28,0.01,0.06,64.37,0.1,0.5,0.5,0.03
2023-04-26 02:00:00,2,205.28,0.01,0.07,63.66,0.09,0.5,0.5,0.03
2023-04-26 03:00:00,2,205.28,0,0.08,62.94,0.07,0.5,0.5,0.04
2023-04-26 04:00:00,2,205.28,0,0.11,60.8,0.05,0.5,0.5,0.05
2023-04-26 05:00:00,1,206.95,0,0.14,56.51,0.03,0.5,0.5,0.05
2023-04-26 06:00:00,1,208.62,0,0.14,53.64,0.03,0.5,0.5,0.08
2023-04-26 07:00:00,1,208.62,0,0.13,49.35,0.03,0.5,0.5,0.13
2023-04-26 08:00:00,1,208.62,0,0.12,44.7,0.03,0.5,0.5,0.18
2023-04-26 09:00:00,1,208.62,0,0.12,41.84,0.03,0.5,0.5,0.23
2023-04-26 10:00:00,1,208.62,0,0.12,40.05,0.03,0.5,0.5,0.29
2023-04-26 11:00:00,1,210.29,0,0.14,37.91,0.03,0.5,0.5,0.34
2023-04-26 12:00:00,1,210.29,0,0.19,36.12,0.03,0.5,0.5,0.43
2023-04-26 13:00:00,1,210.29,0,0.33,35.05,0.03,0.5,0.5,0.55
2023-04-26 14:00:00,1,211.95,0.02,0.54,34.33,0.03,0.5,0.51,0.59
2023-04-26 15:00:00,1,211.95,0.07,0.51,35.41,0.03,0.5,0.51,0.42
2023-04-26 16:00:00,2,208.62,0.03,0.16,61.51,0.06,0.5,0.5,0.11
2023-04-26 17:00:00,2,206.95,0.02,0.09,70.1,0.08,0.5,0.5,0.07
2023-04-26 18:00:00,2,205.28,0.02,0.07,70.81,0.09,0.5,0.5,0.05
2023-04-26 19:00:00,2,205.28,0.01,0.05,72.24,0.09,0.5,0.5,0.03
2023-04-26 20:00:00,2,203.61,0.01,0.06,70.1,0.09,0.5,0.5,0.03
2023-04-26 21:00:00,2,203.61,0.02,0.07,67.23,0.08,0.5,0.5,0.04
2023-04-26 22:00:00,2,205.28,0.02,0.08,65.09,0.08,0.5,0.5,0.04
2023-04-26 23:00:00,2,205.28,0.01,0.09,65.8,0.08,0.5,0.5,0.04
2023-04-27 00:00:00,2,206.95,0.01,0.09,67.95,0.09,0.5,0.5,0.04
2023-04-27 01:00:00,2,206.95,0.01,0.14,66.52,0.08,0.5,0.5,0.05
2023-04-27 02:00:00,2,206.95,0.01,0.21,63.66,0.07,0.5,0.5,0.05
2023-04-27 03:00:00,2,206.95,0,0.21,61.51,0.06,0.5,0.5,0.03
2023-04-27 04:00:00,2,208.62,0,0.15,60.8,0.05,0.5,0.5,0.02
2023-04-27 05:00:00,1,208.62,0,0.12,59.37,0.04,0.5,0.5,0.02
2023-04-27 06:00:00,1,208.62,0,0.09,59.37,0.03,0.5,0.5,0.02
2023-04-27 07:00:00,2,208.62,0,0.08,61.51,0.03,0.5,0.5,0.02
2023-04-27 08:00:00,2,210.29,0,0.07,66.52,0.03,0.5,0.5,0.02
2023-04-27 09:00:00,2,211.95,0,0.07,72.96,0.03,0.5,0.5,0.01
2023-04-27 10:00:00,2,213.62,0,0.07,77.25,0.03,0.5,0.5,0.01
2023-04-27 11:00:00,2,211.95,0,0.08,75.1,0.02,0.5,0.5,0.02
2023-04-27 12:00:00,2,210.29,0,0.09,71.53,0.02,0.5,0.5,0.04
2023-04-27 13:00:00,2,211.95,0,0.13,68.66,0.02,0.5,0.5,0.04
2023-04-27 14:00:00,2,211.95,0.01,0.17,65.8,0.02,0.5,0.5,0.02
2023-04-27 15:00:00,2,211.95,0.01,0.14,65.09,0.02,0.5,0.5,0.02
2023-04-27 16:00:00,2,211.95,0.02,0.11,67.23,0.03,0.5,0.5,0.02
2023-04-27 17:00:00,2,208.62,0.02,0.09,67.95,0.04,0.5,0.5,0.03
2023-04-27 18:00:00,2,206.95,0.02,0.08,68.66,0.06,0.5,0.5,0.03
2023-04-27 19:00:00,2,205.28,0.02,0.07,80.82,0.08,0.5,0.5,0.01
2023-04-27 20:00:00,2,203.61,0.02,0.07,82.25,0.09,0.5,0.5,0.01
2023-04-27 21:00:00,2,201.94,0.02,0.08,81.54,0.08,0.5,0.5,0.01
2023-04-27 22:00:00,2,198.6,0.02,0.08,80.11,0.07,0.5,0.5,0.01
2023-04-27 23:00:00,2,196.93,0.02,0.1,81.54,0.07,0.5,0.5,0.02
2023-04-28 00:00:00,2,198.6,0.02,0.12,88.69,0.09,0.5,0.5,0.02
2023-04-28 01:00:00,2,198.6,0.01,0.15,95.84,0.13,0.5,0.5,0.02
2023-04-28 02:00:00,2,200.27,0.01,0.18,95.84,0.17,0.5,0.5,0.03
2023-04-28 03:00:00,2,198.6,0,0.19,95.84,0.19,0.5,0.5,0.04
2023-04-28 04:00:00,2,198.6,0,0.19,94.41,0.18,0.5,0.5,0.06
2023-04-28 05:00:00,2,198.6,0,0.2,90.84,0.16,0.5,0.5,0.09
2023-04-28 06:00:00,2,200.27,0,0.2,86.55,0.13,0.5,0.5,0.11
2023-04-28 07:00:00,2,201.94,0,0.19,82.97,0.11,0.5,0.5,0.13
2023-04-28 08:00:00,2,203.61,0,0.18,80.11,0.09,0.5,0.5,0.14
2023-04-28 09:00:00,2,205.28,0,0.18,76.53,0.07,0.5,0.5,0.15
2023-04-28 10:00:00,2,208.62,0,0.17,75.82,0.06,0.5,0.5,0.14
2023-04-28 11:00:00,2,210.29,0,0.16,76.53,0.06,0.5,0.5,0.12
2023-04-28 12:00:00,2,213.62,0,0.14,80.82,0.06,0.5,0.5,0.09
2023-04-28 13:00:00,2,216.96,0,0.16,85.83,0.06,0.5,0.5,0.08
2023-04-28 14:00:00,2,216.96,0.01,0.17,87.98,0.05,0.5,0.5,0.09
2023-04-28 15:00:00,2,216.96,0.02,0.14,89.41,0.04,0.5,0.5,0.09
2023-04-28 16:00:00,2,216.96,0.02,0.11,94.41,0.05,0.5,0.5,0.05
2023-04-28 17:00:00,2,213.62,0.02,0.1,94.41,0.05,0.5,0.5,0.04
2023-04-28 18:00:00,2,213.62,0.02,0.09,94.41,0.05,0.5,0.5,0.04
2023-04-28 19:00:00,2,210.29,0.02,0.08,94.41,0.06,0.5,0.5,0.04
2023-04-28 20:00:00,2,206.95,0.02,0.08,94.41,0.06,0.5,0.5,0.03
2023-04-28 21:00:00,2,205.28,0.02,0.08,94.41,0.06,0.5,0.5,0.03
2023-04-28 22:00:00,2,203.61,0.02,0.09,94.41,0.06,0.5,0.5,0.03
2023-04-28 23:00:00,2,203.61,0.02,0.1,94.41,0.07,0.5,0.5,0.03
2023-04-29 00:00:00,2,201.94,0.02,0.12,94.41,0.07,0.5,0.5,0.03
2023-04-29 01:00:00,2,198.6,0.06,0.39,72.24,0.06,0.5,0.51,0.1
2023-04-29 02:00:00,1,193.6,0.07,0.63,52.21,0.05,0.5,0.51,0.17
2023-04-29 03:00:00,1,190.26,0.03,0.82,49.35,0.06,0.5,0.51,0.24
2023-04-29 04:00:00,1,190.26,0,0.9,54.36,0.07,0.5,0.51,0.34
2023-04-29 05:00:00,1,190.26,0,0.78,54.36,0.05,0.5,0.51,0.36
2023-04-29 06:00:00,1,186.92,0,0.57,48.64,0.03,0.5,0.51,0.32
2023-04-29 07:00:00,1,186.92,0,0.34,45.78,0.01,0.5,0.51,0.27
2023-04-29 08:00:00,1,188.59,0,0.21,46.49,0.01,0.5,0.51,0.22
2023-04-29 09:00:00,1,191.93,0,0.17,46.49,0.01,0.5,0.51,0.2
2023-04-29 10:00:00,2,196.93,0,0.16,62.23,0.02,0.5,0.51,0.12
2023-04-29 11:00:00,2,201.94,0,0.17,70.1,0.02,0.5,0.51,0.11
2023-04-29 12:00:00,2,203.61,0,0.17,73.67,0.02,0.5,0.51,0.12
2023-04-29 13:00:00,2,205.28,0,0.2,75.1,0.02,0.5,0.51,0.13
2023-04-29 14:00:00,2,203.61,0.01,0.24,73.67,0.02,0.5,0.51,0.14
2023-04-29 15:00:00,2,201.94,0.03,0.21,72.24,0.03,0.5,0.51,0.14
2023-04-29 16:00:00,2,201.94,0.03,0.16,73.67,0.03,0.5,0.51,0.14
2023-04-29 17:00:00,2,198.6,0.03,0.14,72.96,0.04,0.5,0.51,0.14
2023-04-29 18:00:00,2,196.93,0.03,0.14,71.53,0.04,0.5,0.52,0.15
2023-04-29 19:00:00,2,195.26,0.03,0.13,91.55,0.06,0.5,0.55,0.19
2023-04-29 20:00:00,3,195.26,0.03,0.13,100.14,0.08,0.5,0.58,0.21
2023-04-29 21:00:00,3,193.6,0.03,0.13,100.14,0.07,0.5,0.57,0.22
2023-04-29 22:00:00,2,191.93,0.03,0.15,98.71,0.06,0.5,0.56,0.23
2023-04-29 23:00:00,2,190.26,0.03,0.17,94.41,0.06,0.5,0.54,0.23
2023-04-30 00:00:00,2,190.26,0.02,0.2,91.55,0.05,0.5,0.54,0.24
2023-04-30 01:00:00,2,190.26,0.02,0.22,90.84,0.06,0.5,0.55,0.24
2023-04-30 02:00:00,2,190.26,0.01,0.25,91.55,0.08,0.5,0.57,0.23
2023-04-30 03:00:00,2,191.93,0,0.25,92.98,0.09,0.5,0.58,0.2
2023-04-30 04:00:00,2,193.6,0,0.24,90.84,0.07,0.5,0.57,0.17
2023-04-30 05:00:00,2,193.6,0,0.25,88.69,0.06,0.5,0.57,0.15
2023-04-30 06:00:00,2,193.6,0,0.25,87.26,0.06,0.5,0.58,0.14
2023-04-30 07:00:00,2,193.6,0,0.24,85.12,0.06,0.5,0.58,0.13
2023-04-30 08:00:00,2,193.6,0,0.24,80.11,0.05,0.5,0.58,0.14
2023-04-30 09:00:00,2,193.6,0,0.23,73.67,0.04,0.5,0.56,0.16
2023-04-30 10:00:00,2,193.6,0,0.23,68.66,0.03,0.5,0.55,0.19
2023-04-30 11:00:00,2,193.6,0,0.22,65.8,0.03,0.5,0.54,0.21
2023-04-30 12:00:00,2,195.26,0,0.22,63.66,0.03,0.5,0.54,0.23
2023-04-30 13:00:00,2,195.26,0,0.25,61.51,0.03,0.5,0.53,0.24
2023-04-30 14:00:00,1,195.26,0.01,0.29,59.37,0.03,0.5,0.53,0.27
2023-04-30 15:00:00,1,195.26,0.03,0.26,58.65,0.03,0.5,0.53,0.32
2023-04-30 16:00:00,2,193.6,0.04,0.21,60.8,0.03,0.5,0.54,0.46
2023-04-30 17:00:00,2,191.93,0.04,0.18,60.8,0.03,0.5,0.54,0.53
2023-04-30 18:00:00,1,190.26,0.05,0.16,59.37,0.03,0.5,0.54,0.54
2023-04-30 19:00:00,2,196.93,0.04,0.16,65.09,0.13,1.22,1.27,0.85
2023-04-30 20:00:00,2,201.94,0.05,0.18,68.66,0.22,2.05,2.12,1.08
2023-04-30 21:00:00,2,203.61,0.05,0.2,69.38,0.26,2.38,2.46,1.14
2023-04-30 22:00:00,2,208.62,0.05,0.24,73.67,0.38,3.13,3.22,1.33
2023-04-30 23:00:00,2,210.29,0.05,0.28,75.82,0.44,3.4,3.49,1.41
2023-05-01 00:00:00,2,205.28,0.05,0.31,74.39,0.39,3.05,3.14,1.41
2023-05-01 01:00:00,2,205.28,0.02,0.36,75.1,0.39,3.04,3.13,1.47
2023-05-01 02:00:00,2,208.62,0.01,0.39,73.67,0.44,3.53,3.63,1.42
2023-05-01 03:00:00,2,213.62,0,0.4,72.96,0.46,4.04,4.13,1.31
2023-05-01 04:00:00,2,216.96,0,0.41,72.24,0.45,4.33,4.43,1.27
2023-05-01 05:00:00,2,220.3,0,0.43,70.1,0.44,4.72,4.82,1.23
2023-05-01 06:00:00,2,223.64,0,0.44,69.38,0.45,5.47,5.58,1.25
2023-05-01 07:00:00,2,226.97,0,0.44,70.1,0.46,6.05,6.17,1.3
2023-05-01 08:00:00,2,216.96,0,0.39,64.37,0.34,5.69,5.82,1.01
2023-05-01 09:00:00,1,196.93,0,0.26,47.92,0.15,4.69,4.79,0.47
2023-05-01 10:00:00,1,186.92,0,0.2,40.05,0.05,2.79,2.84,0.27
2023-05-01 11:00:00,1,181.91,0,0.18,40.41,0.02,1.76,1.8,0.21
2023-05-01 12:00:00,1,178.58,0,0.16,38.27,0.01,1.33,1.36,0.13
2023-05-01 13:00:00,1,176.91,0,0.17,36.84,0.01,1.04,1.06,0.09
2023-05-01 14:00:00,1,176.91,0,0.2,37.91,0.01,0.84,0.87,0.1
2023-05-01 15:00:00,1,178.58,0.02,0.17,42.92,0.01,0.72,0.74,0.12
2023-05-01 16:00:00,1,181.91,0.02,0.12,52.93,0.02,0.55,0.57,0.11
2023-05-01 17:00:00,2,181.91,0.02,0.09,60.8,0.01,0.5,0.51,0.08
2023-05-01 18:00:00,2,181.91,0.01,0.07,68.66,0.01,0.5,0.51,0.06
2023-05-01 19:00:00,2,183.58,0.01,0.05,88.69,0.02,0.5,0.5,0.03
2023-05-01 20:00:00,2,185.25,0.01,0.06,95.84,0.03,0.5,0.5,0.02
2023-05-01 21:00:00,2,186.92,0.01,0.06,98.71,0.03,0.5,0.5,0.02
2023-05-01 22:00:00,2,186.92,0.01,0.07,98.71,0.03,0.5,0.5,0.02
2023-05-01 23:00:00,2,183.58,0.01,0.08,94.41,0.03,0.5,0.5,0.02
2023-05-02 00:00:00,2,181.91,0.01,0.09,89.41,0.03,0.5,0.5,0.02
2023-05-02 01:00:00,2,180.24,0.01,0.12,80.82,0.02,0.5,0.5,0.03
2023-05-02 02:00:00,2,178.58,0.01,0.13,72.24,0.02,0.5,0.5,0.03
2023-05-02 03:00:00,2,176.91,0,0.12,65.8,0.02,0.5,0.5,0.03
2023-05-02 04:00:00,1,173.57,0,0.19,52.93,0.02,0.5,0.51,0.05
2023-05-02 05:00:00,1,166.89,0,0.23,37.55,0.01,0.5,0.51,0.07
2023-05-02 06:00:00,1,160.22,0,0.18,27.18,0,0.5,0.51,0.06
2023-05-02 07:00:00,1,151.87,0,0.1,20.56,0,0.5,0.51,0.04
2023-05-02 08:00:00,1,145.2,0,0.06,18.06,0,0.5,0.51,0.03
2023-05-02 09:00:00,1,145.2,0,0.06,22.53,0,0.5,0.51,0.02
2023-05-02 10:00:00,1,163.56,0,0.08,46.49,0.01,0.5,0.5,0.02
2023-05-02 11:00:00,1,168.56,0,0.08,49.35,0.01,0.5,0.51,0.02
2023-05-02 12:00:00,1,168.56,0,0.1,47.92,0.01,0.5,0.51,0.03
2023-05-02 13:00:00,1,168.56,0,0.15,47.92,0.01,0.5,0.51,0.04
2023-05-02 14:00:00,1,168.56,0.01,0.21,47.21,0.01,0.5,0.51,0.06
2023-05-02 15:00:00,1,170.23,0.03,0.19,47.21,0.02,0.5,0.51,0.06
2023-05-02 16:00:00,1,170.23,0.03,0.14,50.78,0.02,0.5,0.51,0.05
2023-05-02 17:00:00,1,171.9,0.03,0.11,54.36,0.03,0.5,0.51,0.04
2023-05-02 18:00:00,1,170.23,0.02,0.09,57.22,0.03,0.5,0.51,0.03
2023-05-02 19:00:00,2,176.91,0.02,0.08,81.54,0.04,0.5,0.52,0.01
2023-05-02 20:00:00,2,178.58,0.02,0.08,86.55,0.04,0.5,0.52,0.01
2023-05-02 21:00:00,2,176.91,0.02,0.08,85.83,0.03,0.5,0.52,0.02
2023-05-02 22:00:00,2,176.91,0.02,0.08,84.4,0.03,0.5,0.53,0.02
2023-05-02 23:00:00,2,175.24,0.02,0.09,82.25,0.02,0.5,0.53,0.03
2023-05-03 00:00:00,2,175.24,0.02,0.11,81.54,0.02,0.5,0.53,0.04
2023-05-03 01:00:00,2,173.57,0.02,0.16,78.68,0.02,0.5,0.54,0.05
2023-05-03 02:00:00,2,173.57,0.01,0.18,72.96,0.02,0.5,0.54,0.05
2023-05-03 03:00:00,2,171.9,0,0.17,68.66,0.03,0.5,0.55,0.05
2023-05-03 04:00:00,2,171.9,0,0.17,64.37,0.03,0.5,0.55,0.06
2023-05-03 05:00:00,2,171.9,0,0.18,65.8,0.03,0.5,0.55,0.07
2023-05-03 06:00:00,2,175.24,0,0.19,74.39,0.03,0.5,0.56,0.08
2023-05-03 07:00:00,2,180.24,0,0.19,84.4,0.05,0.5,0.56,0.11
2023-05-03 08:00:00,2,180.24,0,0.18,85.83,0.04,0.5,0.55,0.16
2023-05-03 09:00:00,2,178.58,0,0.17,90.84,0.03,0.5,0.55,0.17
2023-05-03 10:00:00,2,178.58,0,0.16,89.41,0.03,0.5,0.55,0.2
2023-05-03 11:00:00,2,178.58,0,0.16,85.12,0.04,0.5,0.55,0.27
2023-05-03 12:00:00,2,180.24,0,0.17,85.83,0.07,0.5,0.57,0.29
2023-05-03 13:00:00,2,181.91,0,0.22,85.83,0.13,0.79,0.89,0.29
2023-05-03 14:00:00,2,183.58,0.01,0.24,80.82,0.14,1.19,1.35,0.33
2023-05-03 15:00:00,2,185.25,0.02,0.19,77.25,0.12,1.37,1.57,0.36
2023-05-03 16:00:00,2,185.25,0.02,0.15,80.82,0.12,1.18,1.34,0.3
2023-05-03 17:00:00,2,181.91,0.02,0.14,90.12,0.13,0.89,1.01,0.23
2023-05-03 18:00:00,2,178.58,0.02,0.13,90.12,0.1,0.65,0.74,0.2
2023-05-03 19:00:00,2,176.91,0.03,0.13,90.84,0.07,0.51,0.59,0.12
2023-05-03 20:00:00,2,173.57,0.03,0.14,97.27,0.05,0.53,0.61,0.09
2023-05-03 21:00:00,2,173.57,0.03,0.15,98.71,0.05,0.72,0.79,0.08
2023-05-03 22:00:00,2,173.57,0.03,0.16,97.27,0.06,0.87,0.99,0.03
2023-05-03 23:00:00,2,173.57,0.03,0.16,95.84,0.07,0.68,0.87,0.01
2023-05-04 00:00:00,2,176.91,0.03,0.18,95.84,0.07,0.6,0.86,0.01
2023-05-04 01:00:00,2,190.26,0.03,0.34,92.98,0.07,2.8,3.11,0.24
2023-05-04 02:00:00,2,206.95,0.02,0.45,90.12,0.07,5.69,5.96,0.58
2023-05-04 03:00:00,2,216.96,0.01,0.48,90.84,0.06,7.41,7.71,0.79
2023-05-04 04:00:00,2,191.93,0,0.28,91.55,0.06,3.01,3.29,0.31
2023-05-04 05:00:00,2,183.58,0,0.21,90.12,0.04,1.4,1.6,0.14
2023-05-04 06:00:00,2,178.58,0,0.17,86.55,0.03,0.7,0.85,0.04
2023-05-04 07:00:00,2,180.24,0,0.16,81.54,0.03,0.64,0.74,0.05
2023-05-04 08:00:00,2,180.24,0,0.16,77.25,0.03,0.56,0.63,0.05
2023-05-04 09:00:00,2,181.91,0,0.16,72.96,0.03,0.51,0.54,0.05
2023-05-04 10:00:00,2,181.91,0,0.16,68.66,0.02,0.5,0.52,0.05
2023-05-04 11:00:00,2,180.24,0,0.16,63.66,0.02,0.5,0.51,0.05
2023-05-04 12:00:00,2,180.24,0,0.17,60.08,0.02,0.5,0.51,0.05
2023-05-04 13:00:00,1,180.24,0,0.25,57.22,0.02,0.5,0.51,0.07
2023-05-04 14:00:00,1,180.24,0.01,0.36,57.94,0.02,0.5,0.51,0.09
2023-05-04 15:00:00,2,181.91,0.02,0.36,62.23,0.02,0.5,0.51,0.1
2023-05-04 16:00:00,2,186.92,0.02,0.28,71.53,0.01,0.61,0.62,0.14
2023-05-04 17:00:00,2,188.59,0.02,0.24,70.81,0.01,0.82,0.83,0.16
2023-05-04 18:00:00,2,190.26,0.02,0.21,68.66,0.01,1.32,1.33,0.22
2023-05-04 19:00:00,2,205.28,0.02,0.31,67.23,0.01,3.27,3.28,0.46
2023-05-04 20:00:00,2,220.3,0.03,0.4,65.09,0.01,5.63,5.65,0.72
2023-05-04 21:00:00,2,236.99,0.05,0.59,64.37,0.01,9.61,9.62,1.06
2023-05-04 22:00:00,2,263.69,0.08,0.91,65.8,0.02,17.47,17.49,1.63
2023-05-04 23:00:00,2,250.34,0.09,0.81,67.23,0.02,16.14,16.17,1.42
2023-05-05 00:00:00,2,236.99,0.08,0.65,65.09,0.02,11.7,11.73,1.06
2023-05-05 01:00:00,2,201.94,0.05,0.35,60.8,0.01,5.52,5.53,0.51
2023-05-05 02:00:00,1,188.59,0.02,0.24,57.22,0.01,1.89,1.89,0.21
2023-05-05 03:00:00,1,186.92,0.01,0.21,55.07,0.01,0.97,0.97,0.12
2023-05-05 04:00:00,1,183.58,0,0.17,55.79,0.01,0.5,0.5,0.04
2023-05-05 05:00:00,1,183.58,0,0.18,57.22,0.01,0.5,0.51,0.04
2023-05-05 06:00:00,1,185.25,0,0.19,57.94,0.01,0.5,0.5,0.14
2023-05-05 07:00:00,1,190.26,0,0.21,57.22,0.01,1.31,1.31,0.74
2023-05-05 08:00:00,1,191.93,0,0.23,55.79,0.03,2.32,2.32,0.59
2023-05-05 09:00:00,1,183.58,0,0.2,53.64,0.06,1.81,1.81,0.25
2023-05-05 10:00:00,1,183.58,0,0.17,51.5,0.07,1.11,1.11,0.12
2023-05-05 11:00:00,1,188.59,0,0.19,50.78,0.06,1.32,1.33,0.16
2023-05-05 12:00:00,1,190.26,0,0.2,49.35,0.04,1.37,1.4,0.16
2023-05-05 13:00:00,1,186.92,0,0.2,47.92,0.03,0.95,0.98,0.11
2023-05-05 14:00:00,1,183.58,0,0.24,45.06,0.02,0.6,0.63,0.08
2023-05-05 15:00:00,1,181.91,0.02,0.24,42.92,0.02,0.55,0.59,0.1
2023-05-05 16:00:00,1,181.91,0.04,0.18,42.56,0.02,0.84,0.9,0.14
